document_filename,experiment_type,knowledge_base_identifier,retrieval_type,llm_model,system_prompt_name,question_id,response_id,factuality,abstention
factuality_evaluated_abstention_BTT_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,BTT,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,BTT_31_20250514185400,No specifi,NA,yes
factuality_evaluated_abstention_BTT_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,BTT,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,BTT_32_20250514185356,No citatio,NA,yes
factuality_evaluated_abstention_BTT_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,BTT,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,BTT_33_20250514185359,The signal,tier_3,no
factuality_evaluated_abstention_BTT_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,BTT,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,BTT_34_20250514185358,No citatio,NA,yes
factuality_evaluated_abstention_BTT_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,BTT,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,BTT_35_20250514185358,Topics inc,tier_1,no
factuality_evaluated_abstention_BTT_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,BTT,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,BTT_36_20250514185357,Prohibitor,tier_3,no
factuality_evaluated_abstention_BTT_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,BTT,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,BTT_37_20250514185401,Slow down,tier_1,no
factuality_evaluated_abstention_BTT_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,BTT,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,BTT_38_20250514185358,It indicat,tier_3,no
factuality_evaluated_abstention_BTT_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,BTT,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,BTT_39_20250514185358,No citatio,NA,yes
factuality_evaluated_abstention_BTT_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,BTT,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,BTT_40_20250514185401,The car pa,tier_3,no
factuality_evaluated_abstention_BTT_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,BTT,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,BTT_41_20250514185356,The minimu,NA,yes
factuality_evaluated_abstention_BTT_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,BTT,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,BTT_42_20250514185357,No citatio,NA,yes
factuality_evaluated_abstention_BTT_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,BTT,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,BTT_43_20250514185400,No specifi,NA,yes
factuality_evaluated_abstention_BTT_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,BTT,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,BTT_44_20250514185357,No citatio,NA,yes
factuality_evaluated_abstention_BTT_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,BTT,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,BTT_45_20250514185400,No citatio,NA,yes
factuality_evaluated_abstention_BTT_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,BTT,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,BTT_46_20250514185359,Using the,tier_1,no
factuality_evaluated_abstention_BTT_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,BTT,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,BTT_47_20250514185359,No relevan,NA,yes
factuality_evaluated_abstention_BTT_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,BTT,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,BTT_48_20250514185401,Motorists,tier_1,no
factuality_evaluated_abstention_BTT_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,BTT,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,BTT_49_20250514185357,Give a cle,tier_3,no
factuality_evaluated_abstention_BTT_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,BTT,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,BTT_50_20250514185356,The number,NA,yes
factuality_evaluated_abstention_BTT_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,BTT,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,BTT_51_20250514185357,Drivers mu,tier_3,no
factuality_evaluated_abstention_BTT_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,BTT,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,BTT_52_20250514185401,No citatio,NA,yes
factuality_evaluated_abstention_BTT_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,BTT,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,BTT_53_20250514185358,To allow e,tier_3,no
factuality_evaluated_abstention_BTT_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,BTT,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,BTT_54_20250514185400,The 'Two-w,tier_3,no
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_0_20250506124414,Older Pion,tier_3,no
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_1_20250506124414,No citatio,NA,yes
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_2_20250506124414,The CPF Bo,tier_1,no
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_3_20250506124415,The contex,NA,yes
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_4_20250506124415,No relevan,NA,yes
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_5_20250506124416,No citatio,NA,yes
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_6_20250506124415,No relevan,NA,yes
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_7_20250506124415,The slogan,NA,yes
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_8_20250506124414,The claima,NA,yes
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_9_20250506124414,Phased Sup,tier_3,no
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_10_20250506124415,No citatio,NA,yes
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_11_20250506124415,MediShield,tier_3,no
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_12_20250506124415,1 April 20,tier_3,no
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_13_20250506124416,No specifi,NA,yes
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_14_20250506124414,Premiums f,tier_3,no
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_15_20250506124415,Examples o,tier_3,no
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_16_20250506124414,The determ,tier_1,no
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_17_20250506124416,No citatio,NA,yes
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_18_20250506124415,No citatio,NA,yes
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_19_20250506124415,no citatio,NA,yes
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_20_20250506124416,No citatio,NA,yes
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_21_20250506124415,Non-subsid,tier_3,no
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_22_20250506124416,No citatio,NA,yes
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_23_20250506124415,The contex,NA,yes
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_24_20250506124414,The Pionee,tier_1,no
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_25_20250506124415,MediShield,tier_1,no
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_26_20250506124416,The Centra,tier_2,no
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_27_20250506124415,Singapore,tier_3,no
factuality_medishield_removal_LONG_IN_CONTEXT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,LONG_IN_CONTEXT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_28_20250506124415,Residents,tier_1,no
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_0_20250506124435,I don't kn,NA,yes
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_1_20250506124433,I don't kn,NA,yes
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_2_20250506124434,The CPF Bo,tier_1,no
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_3_20250506124434,I don't kn,NA,yes
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_4_20250506124435,I don't kn,NA,yes
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_5_20250506124433,I don't kn,NA,yes
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_6_20250506124434,I don't kn,NA,yes
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_7_20250506124433,I don't kn,NA,yes
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_8_20250506124435,I don't kn,NA,yes
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_9_20250506124434,Phased Sup,tier_3,no
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_10_20250506124434,I don't kn,NA,yes
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_11_20250506124435,I don't kn,NA,yes
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_12_20250506124434,I don't kn,NA,yes
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_13_20250506124433,The relati,tier_3,no
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_14_20250506124435,I don't kn,NA,yes
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_15_20250506124434,Examples o,tier_3,no
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_16_20250506124433,The Centra,tier_2,no
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_17_20250506124432,I don't kn,NA,yes
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_18_20250506124433,I don't kn,NA,yes
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_19_20250506124434,I don't kn,NA,yes
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_20_20250506124434,I don't kn,NA,yes
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_21_20250506124435,I don't kn,NA,yes
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_22_20250506124434,I don't kn,NA,yes
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_23_20250506124435,I don't kn,NA,yes
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_24_20250506124433,Pioneer Ge,tier_1,no
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_25_20250506124433,I don't kn,NA,yes
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_26_20250506124434,I don't kn,NA,yes
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_27_20250506124434,There is n,NA,yes
factuality_medishield_removal_HYDE_RAG_conservative_gpt-4o-2024-11-20_output.json,removal,medishield,HYDE_RAG,gpt-4o-2024-11-20,conservative_llm_prompt,medishield_28_20250506124435,Residents,tier_3,no
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_0_20250506164553,If you are,tier_3,no
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_1_20250506164557,The 3 year,tier_3,no
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_2_20250506164554,I don't kn,NA,yes
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_3_20250506164554,You will n,tier_3,no
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_4_20250506164553,Tax relief,tier_3,no
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_5_20250506164608,The Fixed,tier_3,no
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_6_20250506164608,Applicatio,tier_3,no
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_7_20250506164610,Your disco,tier_3,no
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_8_20250506164553,To receive,tier_3,no
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_9_20250506164600,I don't kn,NA,yes
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_10_20250506164556,"No, the ra",tier_2,no
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_11_20250506164556,The CPF In,tier_3,no
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_12_20250506164558,MediSave c,tier_3,no
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_13_20250506164557,"No, once y",tier_3,no
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_14_20250506164557,I don't kn,NA,yes
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_15_20250506164558,I don't kn,NA,yes
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_16_20250506164558,I don't kn,NA,yes
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_17_20250506164600,Based on t,tier_2,no
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_18_20250506164600,Different,tier_3,no
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_19_20250506164601,If your Re,tier_3,no
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_20_20250506164602,If you los,tier_3,no
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_21_20250506164603,No citatio,NA,yes
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_22_20250506164603,I don't kn,NA,yes
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_23_20250506164605,If you do,tier_1,no
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_24_20250506164607,Wrong decl,tier_3,no
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_25_20250506164606,I don't kn,NA,yes
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_26_20250506164604,Scanning t,tier_3,no
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_27_20250506164604,I don't kn,NA,yes
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_28_20250506164607,No citatio,NA,yes
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_29_20250506164607,I don't kn,NA,yes
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_30_20250506164554,Members mu,tier_3,no
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_31_20250506164554,The Matche,tier_2,no
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_32_20250506164556,The Workfa,tier_3,no
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_33_20250506164555,"No, the co",tier_3,no
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_34_20250506164557,I am unabl,NA,yes
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_35_20250506164558,To help a,tier_3,no
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_36_20250506164558,I don't kn,NA,yes
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_37_20250506164559,The contex,NA,yes
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_38_20250506164558,CPF intere,tier_3,no
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_39_20250506164558,CPF invest,tier_3,no
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_40_20250506164559,No specifi,NA,yes
factuality_CPF_111_removal_HYDE_RAG_opinion_gpt-4o-2024-11-20_output.json,removal,CPF_111,HYDE_RAG,gpt-4o-2024-11-20,opinion_llm_prompt,CPF_111_41_20250506164602,The contex,NA,yes
